,state,account length,area code,phone number,international plan,voice mail plan,number vmail messages,total day minutes,total day calls,total day charge,total eve minutes,total eve calls,total eve charge,total night minutes,total night calls,total night charge,total intl minutes,total intl calls,total intl charge,customer service calls,churn,Total Minutes,Total Calls,Total Charge,Churn Count,Costomer Service Frequency,User Value
2601,AL,85,408,386-6411,no,yes,30,173.1,107,29.43,247.2,101,21.01,158.7,104,7.14,11.5,5,3.11,1,False,590.5,317,60.69,0,Low,Medium User
2602,OK,86,510,397-3746,yes,no,0,162.4,131,27.61,167.0,102,14.2,128.9,118,5.8,11.4,2,3.08,2,True,469.69999999999993,353,50.69,1,Medium,Low User
2603,MS,78,415,410-5236,no,yes,13,281.2,93,47.8,178.2,101,15.15,244.2,129,10.99,6.4,5,1.73,2,False,709.9999999999999,328,75.67,0,Medium,High User
2604,MD,106,415,409-2412,no,no,0,208.3,89,35.41,169.4,67,14.4,102.0,90,4.59,15.9,4,4.29,3,False,495.6,250,58.68999999999999,0,Medium,Low User
2605,NE,147,415,400-7280,no,yes,38,243.4,126,41.38,273.8,109,23.27,282.9,91,12.73,14.1,8,3.81,2,False,814.2,334,81.19000000000001,0,Medium,High User
2606,AR,145,415,332-5820,no,no,0,224.2,89,38.11,314.9,121,26.77,182.9,121,8.23,16.1,3,4.35,1,True,738.0999999999999,334,77.46,1,Low,High User
2607,IL,91,415,373-4483,no,no,0,189.3,100,32.18,239.3,107,20.34,89.7,89,4.04,9.9,3,2.67,3,False,528.2,299,59.23,0,Medium,Medium User
2608,IN,81,408,347-6717,no,yes,46,168.3,124,28.61,270.9,103,23.03,222.5,98,10.01,6.7,2,1.81,4,False,668.4000000000001,327,63.46,0,High,High User
2609,UT,116,415,380-2929,no,yes,24,232.9,90,39.59,152.1,94,12.93,344.3,82,15.49,10.7,6,2.89,1,False,740.0,272,70.9,0,Low,High User
2610,LA,69,415,420-7692,no,yes,37,155.0,98,26.35,142.4,105,12.1,143.7,117,6.47,5.9,4,1.59,1,False,446.99999999999994,324,46.510000000000005,0,Low,Low User
2611,ID,135,510,380-6437,no,no,0,154.4,130,26.25,203.8,90,17.32,158.7,59,7.14,11.8,3,3.19,0,False,528.7,282,53.9,0,Low,Medium User
2612,KY,73,510,377-8309,no,no,0,234.7,102,39.9,195.7,110,16.63,253.4,71,11.4,8.4,8,2.27,2,False,692.1999999999999,291,70.2,0,Medium,High User
2613,MI,48,415,407-2718,no,no,0,240.0,88,40.8,141.0,117,11.99,128.9,137,5.8,7.1,9,1.92,1,False,517.0,351,60.51,0,Low,Medium User
2614,NH,125,415,357-1938,yes,no,0,298.4,78,50.73,270.5,142,22.99,107.3,84,4.83,12.2,2,3.29,0,True,688.4,306,81.84,1,Low,High User
2615,WV,100,415,381-3735,no,no,0,166.0,102,28.22,236.1,97,20.07,134.3,93,6.04,10.9,4,2.94,1,False,547.3000000000001,296,57.269999999999996,0,Low,Medium User
2616,OR,165,415,409-8453,no,yes,33,111.6,140,18.97,213.3,111,18.13,267.6,115,12.04,16.0,3,4.32,0,False,608.5,369,53.459999999999994,0,Low,High User
2617,SD,64,415,395-6758,no,no,0,174.5,98,29.67,180.2,103,15.32,179.0,89,8.06,10.7,2,2.89,2,False,544.4000000000001,292,55.940000000000005,0,Medium,Medium User
2618,MD,116,510,399-5424,yes,yes,27,175.5,137,29.84,210.6,60,17.9,294.8,121,13.27,6.9,5,1.86,1,False,687.8000000000001,323,62.86999999999999,0,Low,High User
2619,ND,147,408,409-4671,yes,yes,35,157.5,109,26.78,189.6,67,16.12,227.0,76,10.22,11.1,2,3.0,3,True,585.2,254,56.120000000000005,1,Medium,Medium User
2620,TN,115,415,374-6525,no,no,0,206.2,113,35.05,176.4,102,14.99,297.1,119,13.37,11.0,7,2.97,1,False,690.7,341,66.38,0,Low,High User
2621,MO,84,415,406-8665,no,yes,35,207.5,138,35.28,201.0,116,17.09,164.5,107,7.4,7.5,16,2.03,4,False,580.5,377,61.800000000000004,0,High,Medium User
2622,IL,86,510,342-7716,no,yes,16,144.8,105,24.62,206.2,111,17.53,255.4,117,11.49,11.6,2,3.13,4,False,618.0,335,56.77000000000001,0,High,High User
2623,UT,134,415,417-2221,no,no,0,258.8,85,44.0,129.5,114,11.01,193.6,106,8.71,10.9,7,2.94,2,False,592.8,312,66.66,0,Medium,Medium User
2624,MI,105,415,376-5213,no,no,0,226.9,106,38.57,182.2,77,15.49,203.9,107,9.18,11.6,2,3.13,0,True,624.6,292,66.37,1,Low,High User
2625,AR,88,408,348-7448,no,no,0,152.9,119,25.99,171.2,107,14.55,257.0,106,11.57,12.0,5,3.24,2,False,593.1,337,55.35,0,Medium,Medium User
2626,TX,90,408,328-8179,no,yes,27,156.7,51,26.64,236.5,118,20.1,123.2,111,5.54,12.6,6,3.4,2,False,529.0,286,55.68,0,Medium,Medium User
2627,AK,86,408,389-4602,no,no,0,150.8,85,25.64,295.9,88,25.15,247.2,104,11.12,12.5,1,3.38,1,False,706.4,278,65.28999999999999,0,Low,High User
2628,TN,37,415,413-2238,no,no,0,221.0,126,37.57,204.5,110,17.38,118.0,98,5.31,6.8,3,1.84,4,False,550.3,337,62.10000000000001,0,High,Medium User
2629,NH,141,415,402-3370,no,yes,32,322.4,92,54.81,283.2,107,24.07,209.5,111,9.43,6.7,3,1.81,1,True,821.8,313,90.12,1,Low,High User
2630,NM,148,408,348-6008,no,no,0,153.6,148,26.11,262.1,87,22.28,225.5,99,10.15,9.8,3,2.65,2,False,651.0,337,61.19,0,Medium,High User
2631,MN,163,408,371-5655,no,yes,22,215.1,91,36.57,138.9,102,11.81,146.2,109,6.58,12.4,2,3.35,2,False,512.6,304,58.31,0,Medium,Medium User
2632,IA,89,415,374-5224,no,yes,35,174.4,108,29.65,196.7,100,16.72,127.4,74,5.73,11.8,3,3.19,1,False,510.3,285,55.28999999999999,0,Low,Medium User
2633,RI,63,415,371-1187,no,no,0,180.5,126,30.69,230.0,98,19.55,232.5,73,10.46,10.6,3,2.86,0,False,653.6,300,63.56,0,Low,High User
2634,AL,102,415,337-1100,no,no,0,123.1,106,20.93,182.0,102,15.47,244.6,75,11.01,12.6,7,3.4,2,False,562.3000000000001,290,50.809999999999995,0,Medium,Medium User
2635,NC,76,510,421-8141,no,no,0,165.7,94,28.17,257.4,80,21.88,170.8,114,7.69,10.0,4,2.7,1,False,603.9,292,60.44,0,Low,High User
2636,SD,104,408,406-2678,no,no,0,200.2,92,34.03,118.7,87,10.09,236.6,65,10.65,6.0,6,1.62,2,False,561.5,250,56.39,0,Medium,Medium User
2637,MT,109,510,415-9649,no,no,0,154.8,82,26.32,287.7,109,24.45,208.4,80,9.38,5.9,9,1.59,3,False,656.8,280,61.74,0,Medium,High User
2638,HI,105,510,364-8128,no,no,0,125.4,116,21.32,261.5,95,22.23,241.6,104,10.87,11.4,9,3.08,2,False,639.9,324,57.49999999999999,0,Medium,High User
2639,MT,63,415,356-7817,no,yes,33,184.2,111,31.31,312.6,89,26.57,264.0,55,11.88,12.2,4,3.29,1,False,773.0,259,73.05,0,Low,High User
2640,KY,105,415,404-6357,no,yes,24,274.7,99,46.7,193.5,118,16.45,299.6,109,13.48,10.8,3,2.92,3,False,778.5999999999999,329,79.55000000000001,0,Medium,High User
2641,DC,68,415,398-2138,yes,yes,39,142.0,140,24.14,241.6,89,20.54,302.0,72,13.59,11.3,5,3.05,1,False,696.9,306,61.31999999999999,0,Low,High User
2642,CO,63,408,378-8029,yes,yes,21,151.5,99,25.76,147.8,89,12.56,210.4,114,9.47,10.0,4,2.7,1,False,519.7,306,50.49,0,Low,Medium User
2643,MI,74,415,386-4215,no,no,0,124.8,114,21.22,133.0,121,11.31,160.3,85,7.21,10.6,7,2.86,3,False,428.70000000000005,327,42.6,0,Medium,Low User
2644,AL,76,415,367-8156,no,no,0,179.2,85,30.46,222.9,66,18.95,188.2,113,8.47,12.4,2,3.35,0,False,602.6999999999999,266,61.23,0,Low,High User
2645,KS,91,408,382-8079,yes,no,0,246.4,110,41.89,182.0,98,15.47,157.6,106,7.09,12.1,2,3.27,2,True,598.1,316,67.72,1,Medium,Medium User
2646,NC,101,415,354-2985,no,no,0,232.7,114,39.56,186.4,123,15.84,153.3,122,6.9,11.5,6,3.11,5,False,583.9000000000001,365,65.41000000000001,0,High,Medium User
2647,SC,116,408,373-6922,no,no,0,288.0,120,48.96,255.8,90,21.74,233.4,99,10.5,13.4,4,3.62,0,True,790.5999999999999,313,84.82000000000001,1,Low,High User
2648,CO,131,415,397-7125,no,yes,23,170.8,145,29.04,236.7,93,20.12,294.5,100,13.25,12.7,1,3.43,1,False,714.7,339,65.84,0,Low,High User
2649,MN,84,415,333-6296,no,no,0,216.1,114,36.74,197.5,107,16.79,217.8,104,9.8,9.8,3,2.65,1,False,641.2,328,65.98,0,Low,High User
2650,WY,104,415,365-6022,no,no,0,138.7,100,23.58,215.4,58,18.31,164.3,98,7.39,4.9,4,1.32,2,False,523.3000000000001,260,50.6,0,Medium,Medium User
2651,FL,108,510,365-1688,no,no,0,210.7,112,35.82,238.7,73,20.29,253.6,90,11.41,9.2,5,2.48,3,False,712.2,280,70.0,0,Medium,High User
2652,NY,111,415,382-4872,no,no,0,181.8,117,30.91,158.1,91,13.44,266.2,123,11.98,9.7,9,2.62,0,False,615.8,340,58.949999999999996,0,Low,High User
2653,OK,155,408,367-6136,no,yes,30,61.6,103,10.47,255.1,110,21.68,225.9,96,10.17,12.4,5,3.35,1,False,555.0,314,45.67,0,Low,Medium User
2654,ME,66,510,404-3592,no,no,0,207.7,85,35.31,196.7,112,16.72,261.7,83,11.78,6.8,3,1.84,1,False,672.8999999999999,283,65.65,0,Low,High User
2655,NE,64,510,415-2949,no,no,0,219.2,73,37.26,167.0,65,14.2,161.4,119,7.26,10.0,5,2.7,1,False,557.6,262,61.419999999999995,0,Low,Medium User
2656,OH,69,415,375-8880,no,no,0,227.0,122,38.59,258.7,111,21.99,169.7,87,7.64,8.9,1,2.4,2,False,664.3,321,70.62,0,Medium,High User
2657,CT,116,415,335-6832,no,no,0,245.9,73,41.8,240.1,87,20.41,158.7,89,7.14,8.9,5,2.4,3,False,653.6,254,71.75,0,Medium,High User
2658,DC,101,415,361-8367,no,no,0,257.3,84,43.74,184.8,115,15.71,108.9,109,4.9,13.5,7,3.65,0,False,564.5,315,68.00000000000001,0,Low,Medium User
2659,OK,15,415,408-2002,no,no,0,121.1,130,20.59,216.0,86,18.36,235.1,33,10.58,16.1,5,4.35,2,False,588.3000000000001,254,53.88,0,Medium,Medium User
2660,NJ,88,415,347-8659,no,no,0,301.5,136,51.26,257.7,72,21.9,132.9,118,5.98,13.4,2,3.62,4,True,705.5,328,82.76,1,High,High User
2661,IA,197,415,376-2922,no,no,0,233.9,96,39.76,218.9,111,18.61,182.9,109,8.23,9.5,3,2.57,0,False,645.2,319,69.16999999999999,0,Low,High User
2662,VA,50,415,382-2182,yes,no,0,99.6,108,16.93,308.7,102,26.24,161.2,62,7.25,13.7,6,3.7,2,True,583.2,278,54.120000000000005,1,Medium,Medium User
2663,VA,172,510,408-2089,no,no,0,169.8,123,28.87,183.1,94,15.56,395.0,72,17.77,12.7,7,3.43,2,False,760.6,296,65.63000000000001,0,Medium,High User
2664,NM,188,415,369-6890,yes,yes,26,198.8,115,33.8,166.6,67,14.16,198.5,118,8.93,14.4,3,3.89,1,True,578.3,303,60.779999999999994,1,Low,Medium User
2665,FL,85,408,347-2951,yes,no,0,116.2,86,19.75,229.7,127,19.52,204.2,109,9.19,10.1,3,2.73,3,False,560.1999999999999,325,51.18999999999999,0,Medium,Medium User
2666,RI,103,510,420-6324,yes,no,0,255.9,128,43.5,140.9,92,11.98,308.9,130,13.9,12.1,2,3.27,1,True,717.8000000000001,352,72.65,1,Low,High User
2667,NJ,136,408,402-7650,no,yes,27,187.7,84,31.91,221.0,147,18.79,145.7,110,6.56,10.0,4,2.7,3,False,564.4,345,59.96000000000001,0,Medium,Medium User
2668,NE,155,408,391-2702,no,yes,21,195.9,91,33.3,213.9,84,18.18,88.2,111,3.97,8.6,4,2.32,0,False,506.6,290,57.769999999999996,0,Low,Medium User
2669,WV,145,415,383-3375,no,no,0,129.4,97,22.0,185.4,101,15.76,204.7,106,9.21,1.1,2,0.3,2,False,520.6,306,47.269999999999996,0,Medium,Medium User
2670,WY,116,510,392-2733,no,yes,12,221.0,108,37.57,151.0,118,12.84,179.0,80,8.06,9.0,6,2.43,2,False,560.0,312,60.9,0,Medium,Medium User
2671,SC,152,408,397-9933,no,no,0,140.5,92,23.89,186.8,96,15.88,227.0,89,10.22,9.5,5,2.57,2,False,563.8,282,52.56,0,Medium,Medium User
2672,MS,65,415,383-9306,yes,no,0,277.9,123,47.24,155.8,112,13.24,256.9,71,11.56,9.2,10,2.48,0,True,699.8,316,74.52000000000001,1,Low,High User
2673,ND,180,415,369-1929,no,no,0,224.9,105,38.23,250.0,101,21.25,216.1,73,9.72,6.7,5,1.81,3,True,697.7,284,71.01,1,Medium,High User
2674,IL,67,415,369-4377,no,no,0,109.1,117,18.55,217.4,124,18.48,188.4,141,8.48,12.8,6,3.46,0,False,527.6999999999999,388,48.970000000000006,0,Low,Medium User
2675,OR,60,415,366-9430,no,no,0,207.8,109,35.33,123.5,112,10.5,291.6,115,13.12,5.7,9,1.54,0,False,628.6000000000001,345,60.489999999999995,0,Low,High User
2676,UT,138,510,353-7407,no,no,0,205.9,96,35.0,257.1,94,21.85,209.0,63,9.4,12.1,8,3.27,0,False,684.1,261,69.52,0,Low,High User
2677,IA,44,415,359-7426,no,no,0,308.6,139,52.46,150.8,94,12.82,198.7,66,8.94,7.3,3,1.97,4,True,665.4,302,76.19,1,High,High User
2678,ME,25,510,332-7391,no,no,0,242.6,69,41.24,209.0,117,17.77,219.7,82,9.89,14.4,6,3.89,2,False,685.6999999999999,274,72.79,0,Medium,High User
2679,WY,145,408,405-6559,no,no,0,229.6,82,39.03,138.1,103,11.74,250.8,109,11.29,3.3,3,0.89,1,False,621.8,297,62.95,0,Low,High User
2680,WI,122,510,338-8784,no,yes,28,166.0,62,28.22,233.9,88,19.88,170.1,84,7.65,7.7,3,2.08,2,False,577.7,237,57.82999999999999,0,Medium,Medium User
2681,SC,121,415,415-6347,no,no,0,144.8,126,24.62,200.6,82,17.05,208.8,81,9.4,13.3,9,3.59,0,True,567.5,298,54.66,1,Low,Medium User
2682,DC,55,510,354-5058,yes,no,0,106.1,77,18.04,123.5,100,10.5,96.4,92,4.34,12.9,3,3.48,0,False,338.9,272,36.35999999999999,0,Low,Low User
2683,CT,77,415,342-5701,no,no,0,221.8,84,37.71,166.0,125,14.11,210.2,72,9.46,13.2,4,3.56,1,False,611.2,285,64.84,0,Low,High User
2684,OR,12,415,378-4179,no,no,0,204.6,98,34.78,212.5,90,18.06,182.1,95,8.19,9.8,7,2.65,2,False,609.0,290,63.68,0,Medium,High User
2685,OR,64,510,407-6391,no,no,0,213.5,93,36.3,166.6,114,14.16,122.0,78,5.49,14.1,3,3.81,3,False,516.2,288,59.76,0,Medium,Medium User
2686,NV,92,415,404-3105,no,yes,44,152.0,95,25.84,274.9,73,23.37,162.4,121,7.31,10.0,1,2.7,2,False,599.3,290,59.220000000000006,0,Medium,Medium User
2687,MN,125,415,390-9735,yes,yes,29,260.8,81,44.34,163.7,112,13.91,271.7,117,12.23,17.0,6,4.59,1,True,713.2,316,75.07000000000001,1,Low,High User
2688,OK,160,408,350-4820,no,no,0,166.4,117,28.29,317.0,129,26.95,160.4,121,7.22,10.0,2,2.7,1,False,653.8,369,65.16,0,Low,High User
2689,KS,79,415,383-8807,no,no,0,177.9,83,30.24,167.3,84,14.22,223.7,142,10.07,15.2,8,4.1,0,False,584.1000000000001,317,58.63,0,Low,Medium User
2690,RI,36,415,366-8382,no,no,0,235.1,97,39.97,196.8,104,16.73,259.7,110,11.69,7.0,7,1.89,3,False,698.5999999999999,318,70.28,0,Medium,High User
2691,DC,102,415,402-9704,no,no,0,186.8,92,31.76,173.7,123,14.76,250.9,131,11.29,9.7,4,2.62,2,False,621.1,350,60.43,0,Medium,High User
2692,IL,138,408,405-2209,yes,no,0,268.4,81,45.63,174.4,115,14.82,193.5,96,8.71,11.6,4,3.13,1,False,647.9,296,72.28999999999999,0,Low,High User
2693,UT,164,510,397-3939,no,no,0,192.1,95,32.66,249.8,94,21.23,132.6,100,5.97,7.3,3,1.97,3,False,581.8,292,61.83,0,Medium,Medium User
2694,MN,125,415,343-2689,no,no,0,240.7,82,40.92,269.4,85,22.9,187.1,74,8.42,10.1,3,2.73,0,True,707.3,244,74.97,1,Low,High User
2695,WI,72,408,383-9448,no,no,0,179.9,113,30.58,149.8,112,12.73,168.2,79,7.57,9.8,7,2.65,2,False,507.70000000000005,311,53.53,0,Medium,Medium User
2696,MI,74,415,359-6232,no,no,0,314.1,86,53.4,222.4,99,18.9,259.0,121,11.66,12.3,5,3.32,3,True,807.8,311,87.27999999999999,1,Medium,High User
2697,MI,134,415,369-9772,no,yes,41,162.0,82,27.54,324.7,77,27.6,160.1,112,7.2,11.9,5,3.21,0,False,658.6999999999999,276,65.55,0,Low,High User
2698,MA,145,415,381-7003,no,no,0,175.8,89,29.89,274.3,119,23.32,226.6,69,10.2,12.4,4,3.35,1,False,689.1,281,66.75999999999999,0,Low,High User
2699,AL,136,510,352-6732,no,no,0,109.4,91,18.6,207.5,111,17.64,135.0,107,6.08,11.6,5,3.13,0,False,463.5,314,45.45,0,Low,Low User
2700,SC,209,510,388-7540,no,no,0,255.1,124,43.37,230.6,110,19.6,218.0,69,9.81,8.5,5,2.3,3,True,712.2,308,75.08,1,Medium,High User
2701,WI,66,415,356-3333,yes,no,0,208.7,84,35.48,173.3,88,14.73,264.7,107,11.91,8.3,3,2.24,3,False,655.0,282,64.35999999999999,0,Medium,High User
2702,VT,152,510,333-9664,no,yes,20,214.6,108,36.48,96.6,82,8.21,170.7,145,7.68,7.9,5,2.13,1,False,489.79999999999995,340,54.5,0,Low,Low User
2703,CT,162,408,363-3763,no,no,0,49.2,121,8.36,143.9,136,12.23,203.0,97,9.14,12.1,13,3.27,1,False,408.20000000000005,367,33.0,0,Low,Low User
2704,OR,72,510,345-7900,no,no,0,141.3,133,24.02,134.9,96,11.47,227.5,97,10.24,11.2,3,3.02,2,False,514.9000000000001,329,48.75000000000001,0,Medium,Medium User
2705,HI,101,415,400-5511,no,no,0,253.2,89,43.04,237.9,114,20.22,154.3,85,6.94,9.7,7,2.62,4,False,655.1000000000001,295,72.82000000000001,0,High,High User
2706,WV,125,415,381-7597,no,no,0,206.0,128,35.02,198.1,71,16.84,135.9,116,6.12,13.2,3,3.56,0,False,553.2,318,61.54,0,Low,Medium User
2707,RI,46,408,404-9775,no,no,0,40.4,105,6.87,172.4,83,14.65,145.1,89,6.53,9.0,2,2.43,2,False,366.9,279,30.48,0,Medium,Low User
2708,MI,132,408,389-4608,no,no,0,291.2,104,49.5,234.2,132,19.91,191.7,87,8.63,8.9,3,2.4,1,True,725.9999999999999,326,80.44,1,Low,High User
2709,ME,193,415,403-1742,no,yes,31,71.2,58,12.1,124.7,105,10.6,155.5,108,7.0,11.7,3,3.16,0,False,363.09999999999997,274,32.86,0,Low,Low User
2710,WV,63,510,328-9797,no,no,0,261.8,69,44.51,245.0,135,20.83,202.1,94,9.09,14.7,4,3.97,0,True,723.6,302,78.4,1,Low,High User
2711,NE,124,510,359-9223,no,no,0,191.3,134,32.52,261.5,113,22.23,182.3,111,8.2,10.0,3,2.7,1,False,645.1,361,65.65,0,Low,High User
2712,DC,144,415,336-7696,no,no,0,133.3,101,22.66,255.5,127,21.72,228.6,68,10.29,11.6,2,3.13,0,False,629.0,298,57.8,0,Low,High User
2713,NH,116,408,369-2214,no,yes,24,183.6,138,31.21,203.8,90,17.32,166.9,89,7.51,6.0,3,1.62,2,False,560.3,320,57.66,0,Medium,Medium User
2714,MD,189,415,411-1325,no,yes,30,155.2,116,26.38,195.5,50,16.62,170.1,108,7.65,15.4,6,4.16,1,False,536.1999999999999,280,54.81,0,Low,Medium User
2715,NH,97,408,410-7553,no,yes,28,283.1,93,48.13,185.4,98,15.76,312.8,78,14.08,6.1,8,1.65,1,False,787.4,277,79.62,0,Low,High User
2716,WV,137,510,376-4284,no,yes,50,186.5,94,31.71,178.0,106,15.13,215.6,100,9.7,12.1,4,3.27,2,False,592.2,304,59.81000000000001,0,Medium,Medium User
2717,IL,142,415,334-2800,no,yes,38,163.3,104,27.76,136.0,114,11.56,249.1,127,11.21,4.3,6,1.16,0,False,552.6999999999999,351,51.69,0,Low,Medium User
2718,OK,84,510,369-1904,no,no,0,203.4,125,34.58,182.9,88,15.55,213.7,121,9.62,13.8,2,3.73,1,False,613.8,336,63.47999999999999,0,Low,High User
2719,NH,119,415,359-3833,no,yes,19,178.1,110,30.28,212.8,100,18.09,226.3,123,10.18,10.0,6,2.7,1,False,627.2,339,61.25000000000001,0,Low,High User
2720,MI,158,415,348-5569,no,no,0,195.9,103,33.3,89.1,95,7.57,302.2,82,13.6,10.3,3,2.78,1,False,597.5,283,57.25,0,Low,Medium User
2721,ND,50,415,342-1960,no,no,0,295.3,127,50.2,127.4,100,10.83,166.8,105,7.51,9.6,6,2.59,1,False,599.1,338,71.13000000000001,0,Low,Medium User
2722,LA,98,408,352-9050,no,no,0,136.1,82,23.14,156.3,118,13.29,158.8,83,7.15,10.1,5,2.73,2,False,461.3,288,46.309999999999995,0,Medium,Low User
2723,HI,101,415,390-5316,no,yes,24,114.1,95,19.4,161.5,86,13.73,176.3,90,7.93,13.0,9,3.51,2,False,464.90000000000003,280,44.56999999999999,0,Medium,Low User
2724,NJ,182,415,418-8568,no,no,0,279.1,124,47.45,180.5,108,15.34,217.5,104,9.79,9.5,11,2.57,2,True,686.6,347,75.15,1,Medium,High User
2725,WV,51,408,401-4844,no,no,0,169.3,111,28.78,139.5,69,11.86,197.0,87,8.87,12.0,3,3.24,0,False,517.8,270,52.75,0,Low,Medium User
2726,NC,117,510,376-5471,no,no,0,214.4,94,36.45,138.0,149,11.73,148.7,102,6.69,9.9,1,2.67,2,False,510.99999999999994,346,57.540000000000006,0,Medium,Medium User
2727,PA,92,415,409-2917,yes,no,0,255.8,125,43.49,142.7,111,12.13,181.2,101,8.15,11.7,3,3.16,0,False,591.4000000000001,340,66.93,0,Low,Medium User
2728,MI,86,408,369-6308,no,no,0,148.2,71,25.19,285.1,91,24.23,166.4,155,7.49,6.2,3,1.67,2,False,605.9000000000001,320,58.580000000000005,0,Medium,High User
2729,WY,122,415,357-7385,no,no,0,119.3,93,20.28,223.9,103,19.03,211.9,122,9.54,8.7,4,2.35,2,False,563.8000000000001,322,51.2,0,Medium,Medium User
2730,NJ,156,408,405-7119,no,yes,27,192.3,137,32.69,199.9,115,16.99,244.2,112,10.99,14.8,8,4.0,1,False,651.2,372,64.66999999999999,0,Low,High User
2731,NJ,127,510,405-3309,no,no,0,245.2,91,41.68,217.2,92,18.46,243.1,128,10.94,13.9,6,3.75,0,True,719.4,317,74.83,1,Low,High User
2732,NC,130,408,384-4938,yes,no,0,216.2,106,36.75,363.7,86,30.91,126.7,123,5.7,16.9,2,4.56,5,True,723.5,317,77.92,1,High,High User
2733,NM,158,408,377-2725,no,no,0,172.4,114,29.31,256.6,69,21.81,235.3,104,10.59,0.0,0,0.0,2,False,664.3,287,61.709999999999994,0,Medium,High User
2734,MS,145,510,405-6398,yes,yes,30,175.3,107,29.8,153.3,116,13.03,233.6,85,10.51,11.1,3,3.0,1,False,573.3000000000001,311,56.339999999999996,0,Low,Medium User
2735,TX,90,415,355-9366,yes,yes,26,169.0,104,28.73,188.8,104,16.05,213.3,76,9.6,13.3,3,3.59,0,True,584.4,287,57.97,1,Low,Medium User
2736,OK,127,510,403-1128,no,yes,27,2.6,113,0.44,254.0,102,21.59,242.7,156,10.92,9.2,5,2.48,3,False,508.5,376,35.43,0,Medium,Medium User
2737,ID,109,415,384-9682,no,no,0,184.1,143,31.3,211.7,105,17.99,243.0,116,10.93,9.9,2,2.67,1,False,648.6999999999999,366,62.89,0,Low,High User
2738,AL,88,415,352-5393,no,no,0,181.9,90,30.92,151.5,87,12.88,143.0,100,6.44,7.5,3,2.03,1,False,483.9,280,52.27,0,Low,Low User
2739,WY,101,510,395-1229,no,yes,9,160.1,116,27.22,210.0,121,17.85,139.1,65,6.26,10.8,9,2.92,0,False,520.0,311,54.25,0,Low,Medium User
2740,HI,171,510,361-9195,no,no,0,189.8,122,32.27,173.7,85,14.76,257.1,84,11.57,10.3,1,2.78,0,False,630.9,292,61.38,0,Low,High User
2741,VA,21,415,351-6366,no,no,0,223.2,142,37.94,216.5,114,18.4,214.7,111,9.66,12.4,2,3.35,1,False,666.8,369,69.35,0,Low,High User
2742,WV,145,408,346-4919,no,yes,31,216.0,94,36.72,225.1,123,19.13,234.7,109,10.56,10.7,1,2.89,2,False,686.5,327,69.3,0,Medium,High User
2743,DE,90,415,354-9068,no,no,0,198.5,124,33.75,266.6,100,22.66,243.3,80,10.95,8.0,7,2.16,2,False,716.4000000000001,311,69.52,0,Medium,High User
2744,CA,33,408,369-2743,no,no,0,159.5,115,27.12,195.4,118,16.61,102.4,86,4.61,7.1,7,1.92,1,False,464.4,326,50.260000000000005,0,Low,Low User
2745,PA,61,408,343-1347,no,yes,40,105.0,78,17.85,180.6,100,15.35,174.1,115,7.83,10.2,2,2.75,2,True,469.90000000000003,295,43.78,1,Medium,Low User
2746,CO,107,415,336-5495,no,no,0,204.5,108,34.77,162.4,110,13.8,155.0,102,6.98,13.4,1,3.62,3,False,535.3,321,59.17000000000001,0,Medium,Medium User
2747,MD,147,408,376-4292,no,no,0,274.0,92,46.58,231.8,82,19.7,283.6,83,12.76,6.2,1,1.67,0,True,795.6000000000001,258,80.71000000000001,1,Low,High User
2748,AL,117,510,391-8677,no,no,0,158.7,84,26.98,181.7,91,15.44,177.3,67,7.98,7.7,10,2.08,2,False,525.4000000000001,252,52.480000000000004,0,Medium,Medium User
2749,AL,95,415,350-7273,no,no,0,229.9,116,39.08,202.4,110,17.2,171.4,105,7.71,14.2,6,3.83,1,False,617.9000000000001,337,67.82000000000001,0,Low,High User
2750,KS,186,510,400-6454,no,no,0,137.8,97,23.43,187.7,118,15.95,146.4,85,6.59,8.7,6,2.35,1,False,480.59999999999997,306,48.32,0,Low,Low User
2751,MI,128,415,422-3052,no,no,0,179.4,94,30.5,270.4,92,22.98,191.0,88,8.59,7.9,4,2.13,0,False,648.6999999999999,278,64.2,0,Low,High User
2752,AK,55,408,365-6756,no,yes,39,139.3,101,23.68,178.3,117,15.16,246.5,104,11.09,8.1,1,2.19,3,False,572.2,323,52.120000000000005,0,Medium,Medium User
2753,OH,134,415,406-4158,no,no,0,7.8,86,1.33,171.4,100,14.57,186.5,80,8.39,12.9,2,3.48,2,False,378.6,268,27.77,0,Medium,Low User
2754,IN,96,415,383-4641,no,yes,23,183.1,88,31.13,147.4,89,12.53,350.2,108,15.76,11.3,7,3.05,1,False,692.0,292,62.46999999999999,0,Low,High User
2755,SC,107,415,368-5165,no,no,0,206.9,79,35.17,262.4,117,22.3,149.3,69,6.72,10.7,3,2.89,0,False,629.3,268,67.08,0,Low,High User
2756,KS,123,415,378-2432,no,no,0,140.0,106,23.8,153.7,101,13.06,50.1,87,2.25,12.5,1,3.38,2,False,356.3,295,42.49,0,Medium,Low User
2757,OK,35,415,362-4159,no,no,0,179.2,59,30.46,283.3,101,24.08,285.4,83,12.84,5.8,7,1.57,2,False,753.6999999999999,250,68.94999999999999,0,Medium,High User
2758,WI,74,408,363-7979,no,no,0,177.4,136,30.16,240.3,104,20.43,237.3,133,10.68,12.0,3,3.24,0,False,667.0,376,64.51,0,Low,High User
